"","PassengerId","Survived","Pclass","Title","Sex","Age","Fare","Set_type","Family.unit"
"302",302,"1","3","non_elite","male",-0.0632199178773612,-0.193869247759749,"train",0.704781275245425
"303",303,"0","3","non_elite","male",-0.826873728552805,-0.643218418241123,"train",-0.558132741587239
"304",304,"1","2","non_elite","female",0.318606987460361,-0.404531869619834,"train",-0.558132741587239
"305",305,"0","3","non_elite","male",-0.292316061079994,-0.487637307601335,"train",-0.558132741587239
"306",306,"1","1","elite","male",-2.20755981825401,2.28576509945574,"train",1.33623828366176
"307",307,"1","1","non_elite","female",0.0895108442577275,1.49980604951102,"train",-0.558132741587239
"308",308,"1","1","non_elite","female",-0.979604490687894,1.4614751157555,"train",0.0733242668290928
"309",309,"0","2","non_elite","male",0.0131454631901832,-0.179374113228092,"train",0.0733242668290928
"310",310,"1","1","non_elite","female",0.0131454631901832,0.457043465465036,"train",-0.558132741587239
"311",311,"1","1","non_elite","female",-0.445046823215083,0.963969242990756,"train",-0.558132741587239
"312",312,"1","1","non_elite","female",-0.903239109620349,4.42766281208362,"train",1.96769529207809
"313",313,"0","2","non_elite","female",-0.292316061079994,-0.140720421143673,"train",0.704781275245425
"314",314,"0","3","non_elite","male",-0.139585298944906,-0.490617507261044,"train",-0.558132741587239
"315",315,"0","2","non_elite","male",1.00589541706826,-0.135888709633121,"train",0.704781275245425
"316",316,"1","3","non_elite","female",-0.292316061079994,-0.4914215040564,"train",-0.558132741587239
"317",317,"1","2","non_elite","female",-0.445046823215083,-0.140720421143673,"train",0.0733242668290928
"318",318,"0","2","elite","male",1.84591460881125,-0.372642573650188,"train",-0.558132741587239
"319",319,"1","1","non_elite","female",0.0895108442577275,2.54313491014604,"train",0.704781275245425
"320",320,"1","1","non_elite","female",0.776799273865627,1.95624237443607,"train",0.704781275245425
"321",321,"0","3","non_elite","male",-0.597777585350172,-0.503098784435103,"train",-0.558132741587239
"322",322,"0","3","non_elite","male",-0.21595068001245,-0.490617507261044,"train",-0.558132741587239
"323",323,"1","2","non_elite","female",0.0131454631901832,-0.404531869619834,"train",-0.558132741587239
"324",324,"1","2","non_elite","female",-0.597777585350172,-0.0827398830170441,"train",0.704781275245425
"325",325,"0","3","non_elite","male",0.165876225325272,0.700963723994555,"train",5.75643734257608
"326",326,"1","1","non_elite","female",0.471337749595449,1.97814548905571,"train",-0.558132741587239
"327",327,"0","3","non_elite","male",2.38047227628406,-0.52266721605284,"train",-0.558132741587239
"328",328,"1","2","non_elite","female",0.471337749595449,-0.391969419692398,"train",-0.558132741587239
"329",329,"1","3","non_elite","female",0.0895108442577275,-0.246534903224771,"train",0.704781275245425
"330",330,"1","1","non_elite","female",-1.05596987175544,0.477336653809356,"train",0.0733242668290928
"331",331,"1","3","non_elite","female",0.547703130662994,-0.193869247759749,"train",0.704781275245425
"332",332,"0","1","non_elite","male",1.19680886973712,-0.0924033060381489,"train",-0.558132741587239
"333",333,"0","1","non_elite","male",0.624068511730538,2.32272769251147,"train",0.0733242668290928
"334",334,"0","3","non_elite","male",-1.05596987175544,-0.29533518948135,"train",0.704781275245425
"335",335,"1","1","non_elite","female",-0.445046823215083,1.93981455530019,"train",0.0733242668290928
"336",336,"0","3","non_elite","male",0.700433892798083,-0.490617507261044,"train",-0.558132741587239
"337",337,"0","1","non_elite","male",-0.0632199178773612,0.643949528170037,"train",0.0733242668290928
"338",338,"1","1","non_elite","female",0.853164654933171,1.95624237443607,"train",-0.558132741587239
"339",339,"1","3","non_elite","male",1.15862617920335,-0.487637307601335,"train",-0.558132741587239
"340",340,"0","1","non_elite","male",1.15862617920335,0.0428846162573183,"train",-0.558132741587239
"341",341,"1","2","elite","male",-2.12508520670106,-0.140720421143673,"train",0.704781275245425
"342",342,"1","1","non_elite","female",-0.445046823215083,4.43974209086,"train",2.59915230049442
"343",343,"0","2","non_elite","male",-0.139585298944906,-0.391969419692398,"train",-0.558132741587239
"344",344,"0","2","non_elite","male",-0.368681442147539,-0.391969419692398,"train",-0.558132741587239
"345",345,"0","2","non_elite","male",0.471337749595449,-0.391969419692398,"train",-0.558132741587239
"346",346,"1","2","non_elite","female",-0.445046823215083,-0.391969419692398,"train",-0.558132741587239
"347",347,"1","2","non_elite","female",0.776799273865627,-0.391969419692398,"train",-0.558132741587239
"348",348,"1","3","non_elite","female",-0.21595068001245,-0.332056196961548,"train",0.0733242668290928
"349",349,"1","3","elite","male",-2.04871982563352,-0.33592156616999,"train",0.704781275245425
"350",350,"0","3","non_elite","male",0.929530036000716,-0.475799614400482,"train",-0.558132741587239
"351",351,"0","3","non_elite","male",-0.521412204282627,-0.464928263501739,"train",-0.558132741587239
"352",352,"0","1","non_elite","male",0.394972368527905,0.0332211932362135,"train",-0.558132741587239
"353",353,"0","3","non_elite","male",-1.13233525282298,-0.503500782832781,"train",0.704781275245425
"354",354,"0","3","non_elite","male",-0.368681442147539,-0.299200558689792,"train",0.0733242668290928
"355",355,"0","3","non_elite","male",0.0895108442577275,-0.503581955586158,"train",-0.558132741587239
"356",356,"0","3","non_elite","male",-0.139585298944906,-0.459613380840131,"train",-0.558132741587239
"357",357,"1","1","non_elite","female",-0.597777585350172,0.419758114080406,"train",0.0733242668290928
"358",358,"0","2","non_elite","female",0.624068511730538,-0.391969419692398,"train",-0.558132741587239
"359",359,"1","3","non_elite","female",-0.139585298944906,-0.490938332905345,"train",-0.558132741587239
"360",360,"1","3","non_elite","female",-0.368681442147539,-0.490938332905345,"train",-0.558132741587239
"361",361,"0","3","non_elite","male",0.776799273865627,-0.103999413663475,"train",2.59915230049442
"362",362,"0","2","non_elite","male",-0.0632199178773612,-0.107462784474239,"train",0.0733242668290928
"363",363,"0","3","non_elite","female",1.15862617920335,-0.363864320177817,"train",0.0733242668290928
"364",364,"0","3","non_elite","male",0.394972368527905,-0.506964153643545,"train",-0.558132741587239
"365",365,"0","3","non_elite","male",-0.674142966417716,-0.343652304586874,"train",0.0733242668290928
"366",366,"0","3","non_elite","male",0.0131454631901832,-0.503098784435103,"train",-0.558132741587239
"367",367,"1","1","non_elite","female",2.30410689521651,0.81112674643515,"train",0.0733242668290928
"368",368,"1","3","non_elite","female",0.0895108442577275,-0.503500782832781,"train",-0.558132741587239
"369",369,"1","3","non_elite","female",0.394972368527905,-0.493435361413998,"train",-0.558132741587239
"370",370,"1","1","non_elite","female",-0.445046823215083,0.696132012484003,"train",-0.558132741587239
"371",371,"1","1","non_elite","male",-0.368681442147539,0.42829478197725,"train",0.0733242668290928
"372",372,"0","3","non_elite","male",-0.903239109620349,-0.517675091720138,"train",0.0733242668290928
"373",373,"0","3","non_elite","male",-0.826873728552805,-0.487637307601335,"train",-0.558132741587239
"374",374,"0","1","non_elite","male",-0.597777585350172,1.97814548905571,"train",-0.558132741587239
"375",375,"0","3","non_elite","female",-2.04871982563352,-0.235905137901555,"train",1.96769529207809
"376",376,"1","1","non_elite","female",-0.21595068001245,0.944883982524074,"train",0.0733242668290928
"377",377,"1","3","non_elite","female",-0.597777585350172,-0.503098784435103,"train",-0.558132741587239
"378",378,"0","1","non_elite","male",-0.21595068001245,3.44440951968621,"train",0.704781275245425
"379",379,"0","3","non_elite","male",-0.750508347485261,-0.565669448496757,"train",-0.558132741587239
"380",380,"0","3","non_elite","male",-0.826873728552805,-0.492952190262943,"train",-0.558132741587239
"381",381,"1","1","non_elite","female",0.929530036000716,3.75412222751262,"train",-0.558132741587239
"382",382,"1","3","non_elite","female",-2.2014505877686,-0.338981005898472,"train",0.704781275245425
"383",383,"0","3","non_elite","male",0.165876225325272,-0.490053163356612,"train",-0.558132741587239
"384",384,"1","1","non_elite","female",0.394972368527905,0.361777575953777,"train",0.0733242668290928
"385",385,"0","3","non_elite","male",0.394972368527905,-0.490617507261044,"train",-0.558132741587239
"386",386,"0","2","non_elite","male",-0.903239109620349,0.777304765861283,"train",-0.558132741587239
"387",387,"0","3","elite","male",-2.2014505877686,0.263210661138508,"train",3.86206631732708
"388",388,"1","2","non_elite","female",0.471337749595449,-0.391969419692398,"train",-0.558132741587239
"389",389,"0","3","non_elite","male",-0.0632199178773612,-0.493837359811676,"train",-0.558132741587239
"390",390,"1","2","non_elite","female",-0.979604490687894,-0.411296265734607,"train",-0.558132741587239
"391",391,"1","1","non_elite","male",0.471337749595449,1.67600310682403,"train",1.33623828366176
"392",392,"1","3","non_elite","male",-0.674142966417716,-0.492550191865265,"train",-0.558132741587239
"393",393,"0","3","non_elite","male",-0.139585298944906,-0.490053163356612,"train",0.704781275245425
"394",394,"1","1","non_elite","female",-0.521412204282627,1.54603006719017,"train",0.0733242668290928
"395",395,"1","3","non_elite","female",-0.445046823215083,-0.320460089336222,"train",0.704781275245425
"396",396,"0","3","non_elite","male",-0.597777585350172,-0.492550191865265,"train",-0.558132741587239
"397",397,"0","3","non_elite","female",0.0895108442577275,-0.4914215040564,"train",-0.558132741587239
"398",398,"0","2","non_elite","male",1.23499156027089,-0.140720421143673,"train",-0.558132741587239
"399",399,"0","2","elite","male",-0.521412204282627,-0.440286534797922,"train",-0.558132741587239
"400",400,"1","2","non_elite","female",-0.139585298944906,-0.398733815807171,"train",-0.558132741587239
"401",401,"1","3","non_elite","male",0.700433892798083,-0.490053163356612,"train",-0.558132741587239
"402",402,"0","3","non_elite","male",-0.292316061079994,-0.487637307601335,"train",-0.558132741587239
"403",403,"0","3","non_elite","female",-0.674142966417716,-0.453332155876413,"train",0.0733242668290928
"404",404,"0","3","non_elite","male",-0.139585298944906,-0.3368879084721,"train",0.0733242668290928
"405",405,"0","3","non_elite","female",-0.750508347485261,-0.475799614400482,"train",-0.558132741587239
"406",406,"0","2","non_elite","male",0.318606987460361,-0.237354651354721,"train",0.0733242668290928
"407",407,"0","3","non_elite","male",1.61681846560862,-0.493435361413998,"train",-0.558132741587239
"408",408,"1","2","elite","male",-2.04871982563352,-0.280840054949693,"train",0.704781275245425
"409",409,"0","3","non_elite","male",-0.674142966417716,-0.492952190262943,"train",-0.558132741587239
"410",410,"0","3","non_elite","female",0.624068511730538,-0.151027428137983,"train",1.96769529207809
"411",411,"0","3","non_elite","male",0.318606987460361,-0.490617507261044,"train",-0.558132741587239
"412",412,"0","3","non_elite","male",0.318606987460361,-0.510669110029837,"train",-0.558132741587239
"413",413,"1","1","non_elite","female",0.242241606392816,1.09619772555774,"train",0.0733242668290928
"414",414,"0","2","non_elite","male",0.242241606392816,-0.643218418241123,"train",-0.558132741587239
"415",415,"1","3","non_elite","male",1.0822607981358,-0.490053163356612,"train",-0.558132741587239
"416",416,"0","3","non_elite","female",-0.0632199178773612,-0.487637307601335,"train",-0.558132741587239
"417",417,"1","2","non_elite","female",0.318606987460361,-0.0150959218693105,"train",0.704781275245425
"418",418,"1","2","non_elite","female",-0.903239109620349,-0.391969419692398,"train",0.704781275245425
"419",419,"0","2","non_elite","male",0.0131454631901832,-0.391969419692398,"train",-0.558132741587239
"420",420,"0","3","non_elite","female",-1.5141621581607,-0.176475086321761,"train",0.704781275245425
"421",421,"0","3","non_elite","male",-0.292316061079994,-0.490617507261044,"train",-0.558132741587239
"422",422,"0","3","non_elite","male",-0.674142966417716,-0.493758119742903,"train",-0.558132741587239
"423",423,"0","3","non_elite","male",-0.0632199178773612,-0.491019505658722,"train",-0.558132741587239
"424",424,"0","3","non_elite","female",-0.139585298944906,-0.364911835233304,"train",0.704781275245425
"425",425,"0","3","non_elite","male",-0.903239109620349,-0.252574542612961,"train",0.704781275245425
"426",426,"0","3","non_elite","male",0.165876225325272,-0.503098784435103,"train",-0.558132741587239
"427",427,"1","2","non_elite","female",-0.139585298944906,-0.140720421143673,"train",0.0733242668290928
"428",428,"1","2","non_elite","female",-0.826873728552805,-0.140720421143673,"train",-0.558132741587239
"429",429,"0","3","non_elite","male",-0.445046823215083,-0.493435361413998,"train",-0.558132741587239
"430",430,"1","3","non_elite","male",0.165876225325272,-0.487637307601335,"train",-0.558132741587239
"431",431,"1","1","non_elite","male",-0.139585298944906,-0.130090655820458,"train",-0.558132741587239
"432",432,"1","3","non_elite","female",-0.139585298944906,-0.332056196961548,"train",0.0733242668290928
"433",433,"1","2","non_elite","female",0.929530036000716,-0.140720421143673,"train",0.0733242668290928
"434",434,"0","3","non_elite","male",-0.979604490687894,-0.505514640190379,"train",-0.558132741587239
"435",435,"0","1","non_elite","male",1.54045308454107,0.437152275518394,"train",0.0733242668290928
"436",436,"1","1","non_elite","female",-1.20870063389053,1.67600310682403,"train",1.33623828366176
"437",437,"0","3","non_elite","female",-0.674142966417716,0.0211419144598325,"train",1.96769529207809
"438",438,"1","2","non_elite","female",-0.445046823215083,-0.280840054949693,"train",2.59915230049442
"439",439,"0","1","non_elite","male",2.60956841948669,4.43974209086,"train",2.59915230049442
"440",440,"0","2","non_elite","male",0.0895108442577275,-0.440286534797922,"train",-0.558132741587239
"441",441,"1","2","non_elite","female",1.15862617920335,-0.135888709633121,"train",0.704781275245425
"442",442,"0","3","non_elite","male",-0.750508347485261,-0.459613380840131,"train",-0.558132741587239
"443",443,"0","3","non_elite","male",-0.368681442147539,-0.492952190262943,"train",0.0733242668290928
"444",444,"1","2","non_elite","female",-0.139585298944906,-0.391969419692398,"train",-0.558132741587239
"445",445,"1","3","non_elite","male",-0.0632199178773612,-0.486429379723697,"train",-0.558132741587239
"446",446,"1","1","elite","male",-1.97235444456597,0.938844343135884,"train",0.704781275245425
"447",447,"1","2","non_elite","female",-1.28506601495807,-0.266344920418035,"train",0.0733242668290928
"448",448,"1","1","non_elite","male",0.318606987460361,-0.130090655820458,"train",-0.558132741587239
"449",449,"1","3","non_elite","female",-1.89598906349843,-0.271016219106438,"train",1.33623828366176
"450",450,"1","1","elite","male",1.69318384667616,-0.0537496139537297,"train",-0.558132741587239
"451",451,"0","2","non_elite","male",0.471337749595449,-0.106898440569806,"train",1.33623828366176
"452",452,"0","3","non_elite","male",0.318606987460361,-0.257325081370136,"train",0.0733242668290928
"453",453,"0","1","non_elite","male",0.0131454631901832,-0.106898440569806,"train",-0.558132741587239
"454",454,"1","1","non_elite","male",1.46408770347353,1.07888473687313,"train",0.0733242668290928
"455",455,"0","3","non_elite","male",0.394972368527905,-0.487637307601335,"train",-0.558132741587239
"456",456,"1","3","non_elite","male",-0.0632199178773612,-0.490617507261044,"train",-0.558132741587239
"457",457,"0","1","non_elite","male",2.68593380055424,-0.130090655820458,"train",-0.558132741587239
"458",458,"1","1","non_elite","female",-0.521412204282627,0.359120134622973,"train",0.0733242668290928
"459",459,"1","2","non_elite","female",1.54045308454107,-0.440286534797922,"train",-0.558132741587239
"460",460,"0","3","non_elite","male",0.547703130662994,-0.493435361413998,"train",-0.558132741587239
"461",461,"1","1","non_elite","male",1.38772232240598,-0.130090655820458,"train",-0.558132741587239
"462",462,"0","3","non_elite","male",0.318606987460361,-0.487637307601335,"train",-0.558132741587239
"463",463,"0","1","non_elite","male",1.31135694133844,0.100865154383947,"train",-0.558132741587239
"464",464,"0","2","non_elite","male",1.38772232240598,-0.391969419692398,"train",-0.558132741587239
"465",465,"0","3","non_elite","male",0.547703130662994,-0.487637307601335,"train",-0.558132741587239
"466",466,"0","3","non_elite","male",0.624068511730538,-0.506964153643545,"train",-0.558132741587239
"467",467,"0","2","non_elite","male",0.242241606392816,-0.643218418241123,"train",-0.558132741587239
"468",468,"0","1","non_elite","male",1.99864537094634,-0.130090655820458,"train",-0.558132741587239
"469",469,"0","3","non_elite","male",0.0895108442577275,-0.493918532565054,"train",-0.558132741587239
"470",470,"1","3","non_elite","female",-2.22054193303549,-0.271016219106438,"train",1.33623828366176
"471",471,"0","3","non_elite","male",0.0895108442577275,-0.503098784435103,"train",-0.558132741587239
"472",472,"0","3","non_elite","male",0.624068511730538,-0.475799614400482,"train",-0.558132741587239
"473",473,"1","2","non_elite","female",0.242241606392816,-0.106898440569806,"train",1.33623828366176
"474",474,"1","2","non_elite","female",-0.521412204282627,-0.376668355680781,"train",-0.558132741587239
"475",475,"0","3","non_elite","female",-0.597777585350172,-0.453090570300886,"train",-0.558132741587239
"476",476,"0","1","non_elite","male",-0.139585298944906,0.361777575953777,"train",-0.558132741587239
"477",477,"0","2","non_elite","male",0.318606987460361,-0.237354651354721,"train",0.0733242668290928
"478",478,"0","3","non_elite","male",-0.0632199178773612,-0.507045326396922,"train",0.0733242668290928
"479",479,"0","3","non_elite","male",-0.597777585350172,-0.497865074526873,"train",-0.558132741587239
"480",480,"1","3","non_elite","female",-2.12508520670106,-0.405739797497472,"train",0.0733242668290928
"481",481,"0","3","elite","male",-1.59052753922825,0.263210661138508,"train",3.86206631732708
"482",482,"0","2","non_elite","male",-0.292316061079994,-0.643218418241123,"train",-0.558132741587239
"483",483,"0","3","non_elite","male",1.54045308454107,-0.487637307601335,"train",-0.558132741587239
"484",484,"1","3","non_elite","female",2.53320303841915,-0.457922281811438,"train",-0.558132741587239
"485",485,"1","1","non_elite","male",-0.368681442147539,1.11705525780649,"train",0.0733242668290928
"486",486,"0","3","non_elite","female",-0.0632199178773612,-0.151027428137983,"train",1.96769529207809
"487",487,"1","1","non_elite","female",0.394972368527905,1.09619772555774,"train",0.0733242668290928
"488",488,"0","1","non_elite","male",2.15137613308143,-0.0692110907874974,"train",-0.558132741587239
"489",489,"0","3","non_elite","male",0.0131454631901832,-0.487637307601335,"train",-0.558132741587239
"490",490,"1","3","elite","male",-1.59052753922825,-0.33592156616999,"train",0.704781275245425
"491",491,"0","3","non_elite","male",0.471337749595449,-0.257325081370136,"train",0.0733242668290928
"492",492,"0","3","non_elite","male",-0.674142966417716,-0.503098784435103,"train",-0.558132741587239
"493",493,"0","1","non_elite","male",1.92227998987879,-0.0537496139537297,"train",-0.558132741587239
"494",494,"0","1","non_elite","male",3.1441260869595,0.31354163360163,"train",-0.558132741587239
"495",495,"0","3","non_elite","male",-0.674142966417716,-0.487637307601335,"train",-0.558132741587239
"496",496,"0","3","non_elite","male",-0.597777585350172,-0.363785080109044,"train",-0.558132741587239
"497",497,"1","1","non_elite","female",1.84591460881125,0.869430042890684,"train",0.0733242668290928
"498",498,"0","3","non_elite","male",0.242241606392816,-0.351383043003758,"train",-0.558132741587239
"499",499,"0","1","non_elite","female",-0.368681442147539,2.28576509945574,"train",1.33623828366176
"500",500,"0","3","non_elite","male",-0.445046823215083,-0.492550191865265,"train",-0.558132741587239
"501",501,"0","3","non_elite","male",-0.979604490687894,-0.475799614400482,"train",-0.558132741587239
"502",502,"0","3","non_elite","female",-0.674142966417716,-0.493435361413998,"train",-0.558132741587239
"503",503,"0","3","non_elite","female",-0.597777585350172,-0.495770044415897,"train",-0.558132741587239
"504",504,"0","3","non_elite","female",0.547703130662994,-0.457922281811438,"train",-0.558132741587239
"505",505,"1","1","non_elite","female",-1.05596987175544,1.02855376441001,"train",-0.558132741587239
"506",506,"0","1","non_elite","male",-0.903239109620349,1.4614751157555,"train",0.0733242668290928
"507",507,"1","2","non_elite","female",0.242241606392816,-0.140720421143673,"train",0.704781275245425
"508",508,"1","1","non_elite","male",-0.139585298944906,-0.130090655820458,"train",-0.558132741587239
"509",509,"0","3","non_elite","male",-0.139585298944906,-0.207881211140351,"train",-0.558132741587239
"510",510,"1","3","non_elite","male",-0.292316061079994,0.448667210390343,"train",-0.558132741587239
"511",511,"1","3","non_elite","male",-0.0632199178773612,-0.493435361413998,"train",-0.558132741587239
"512",512,"0","3","non_elite","male",0.471337749595449,-0.487637307601335,"train",-0.558132741587239
"513",513,"1","1","non_elite","male",0.471337749595449,-0.135163952906538,"train",-0.558132741587239
"514",514,"1","1","non_elite","female",1.84591460881125,0.504796236666128,"train",0.0733242668290928
"515",515,"0","3","non_elite","male",-0.445046823215083,-0.498348245677928,"train",-0.558132741587239
"516",516,"0","1","non_elite","male",1.31135694133844,0.0142963455916819,"train",-0.558132741587239
"517",517,"1","2","non_elite","female",0.318606987460361,-0.440286534797922,"train",-0.558132741587239
"518",518,"0","3","non_elite","male",0.0131454631901832,-0.176475086321761,"train",-0.558132741587239
"519",519,"1","2","non_elite","female",0.471337749595449,-0.140720421143673,"train",0.0733242668290928
"520",520,"0","3","non_elite","male",0.165876225325272,-0.490617507261044,"train",-0.558132741587239
"521",521,"1","1","non_elite","female",0.0131454631901832,1.16384168670548,"train",-0.558132741587239
"522",522,"0","3","non_elite","male",-0.597777585350172,-0.490617507261044,"train",-0.558132741587239
"523",523,"0","3","non_elite","male",0.242241606392816,-0.503581955586158,"train",-0.558132741587239
"524",524,"1","1","non_elite","female",1.0822607981358,0.477336653809356,"train",0.0733242668290928
"525",525,"0","3","non_elite","male",-0.445046823215083,-0.503500782832781,"train",-0.558132741587239
"526",526,"0","3","non_elite","male",0.814981964399399,-0.493435361413998,"train",-0.558132741587239
"527",527,"1","2","non_elite","female",1.54045308454107,-0.440286534797922,"train",-0.558132741587239
"528",528,"0","1","non_elite","male",-0.139585298944906,3.64307403552329,"train",-0.558132741587239
"529",529,"0","3","non_elite","male",0.700433892798083,-0.490053163356612,"train",-0.558132741587239
"530",530,"0","2","non_elite","male",-0.521412204282627,-0.420959688755712,"train",1.33623828366176
"531",531,"1","2","non_elite","female",-2.12508520670106,-0.140720421143673,"train",0.704781275245425
"532",532,"0","3","non_elite","male",0.318606987460361,-0.503500782832781,"train",-0.558132741587239
"533",533,"0","3","non_elite","male",-0.979604490687894,-0.503500782832781,"train",0.704781275245425
"534",534,"1","3","non_elite","female",-0.674142966417716,-0.211102996375588,"train",0.704781275245425
"535",535,"0","3","non_elite","female",0.0131454631901832,-0.475799614400482,"train",-0.558132741587239
"536",536,"1","2","non_elite","female",-1.74325830136334,-0.135888709633121,"train",0.704781275245425
"537",537,"0","1","elite","male",1.15862617920335,-0.130090655820458,"train",-0.558132741587239
"538",538,"1","1","non_elite","female",0.0131454631901832,1.41364117180103,"train",-0.558132741587239
"539",539,"0","3","non_elite","male",0.0895108442577275,-0.362979150629083,"train",-0.558132741587239
"540",540,"1","1","non_elite","female",-0.597777585350172,0.313460460848253,"train",0.704781275245425
"541",541,"1","1","non_elite","female",0.471337749595449,0.728987650755759,"train",0.704781275245425
"542",542,"0","3","non_elite","female",-1.59052753922825,-0.0387713082710173,"train",3.23060930891075
"543",543,"0","3","non_elite","female",-1.43779677709316,-0.0387713082710173,"train",3.23060930891075
"544",544,"1","2","non_elite","male",0.165876225325272,-0.140720421143673,"train",0.0733242668290928
"545",545,"0","1","non_elite","male",1.54045308454107,1.41364117180103,"train",0.0733242668290928
"546",546,"0","1","non_elite","male",2.60956841948669,-0.140720421143673,"train",-0.558132741587239
"547",547,"1","2","non_elite","female",-0.826873728552805,-0.140720421143673,"train",0.0733242668290928
"548",548,"1","2","non_elite","male",0.471337749595449,-0.375300014980992,"train",-0.558132741587239
"549",549,"0","3","non_elite","male",0.242241606392816,-0.246534903224771,"train",0.704781275245425
"550",550,"1","2","elite","male",-1.66689292029579,0.0670431738100803,"train",0.704781275245425
"551",551,"1","1","non_elite","male",-0.979604490687894,1.49980604951102,"train",0.704781275245425
"552",552,"0","2","non_elite","male",-0.21595068001245,-0.140720421143673,"train",-0.558132741587239
"553",553,"0","3","non_elite","male",0.547703130662994,-0.491904675207455,"train",-0.558132741587239
"554",554,"1","3","non_elite","male",-0.597777585350172,-0.503581955586158,"train",-0.558132741587239
"555",555,"1","3","non_elite","female",-0.597777585350172,-0.492952190262943,"train",-0.558132741587239
"556",556,"0","1","non_elite","male",2.4568376573516,-0.130090655820458,"train",-0.558132741587239
"557",557,"1","1","elite","female",1.38772232240598,0.122124685030378,"train",0.0733242668290928
"558",558,"0","1","non_elite","male",-0.0632199178773612,3.75412222751262,"train",-0.558132741587239
"559",559,"1","1","non_elite","female",0.700433892798083,0.896164869020873,"train",0.704781275245425
"560",560,"1","3","non_elite","female",0.471337749595449,-0.306931297106676,"train",0.0733242668290928
"561",561,"0","3","non_elite","male",0.318606987460361,-0.493435361413998,"train",-0.558132741587239
"562",562,"0","3","non_elite","male",0.776799273865627,-0.490617507261044,"train",-0.558132741587239
"563",563,"0","2","non_elite","male",-0.139585298944906,-0.382305996671293,"train",-0.558132741587239
"564",564,"0","3","non_elite","male",-0.0632199178773612,-0.487637307601335,"train",-0.558132741587239
"565",565,"0","3","non_elite","female",0.471337749595449,-0.487637307601335,"train",-0.558132741587239
"566",566,"0","3","non_elite","male",-0.445046823215083,-0.176475086321761,"train",0.704781275245425
"567",567,"0","3","non_elite","male",-0.826873728552805,-0.490617507261044,"train",-0.558132741587239
"568",568,"0","3","non_elite","female",-0.0632199178773612,-0.235905137901555,"train",1.96769529207809
"569",569,"0","3","non_elite","male",0.242241606392816,-0.503500782832781,"train",-0.558132741587239
"570",570,"1","3","non_elite","male",0.165876225325272,-0.4914215040564,"train",-0.558132741587239
"571",571,"1","2","non_elite","male",2.4568376573516,-0.440286534797922,"train",-0.558132741587239
"572",572,"1","1","non_elite","female",1.7695492277437,0.351712154534994,"train",0.704781275245425
"573",573,"1","1","non_elite","male",0.471337749595449,-0.133231268302317,"train",-0.558132741587239
"574",574,"1","3","non_elite","female",-0.674142966417716,-0.493435361413998,"train",-0.558132741587239
"575",575,"0","3","non_elite","male",-1.05596987175544,-0.487637307601335,"train",-0.558132741587239
"576",576,"0","3","non_elite","male",-0.826873728552805,-0.362979150629083,"train",-0.558132741587239
"577",577,"1","2","non_elite","female",0.318606987460361,-0.391969419692398,"train",-0.558132741587239
"578",578,"1","1","non_elite","female",0.700433892798083,0.437152275518394,"train",0.0733242668290928
"579",579,"0","3","non_elite","female",0.0131454631901832,-0.363785080109044,"train",0.0733242668290928
"580",580,"1","3","non_elite","male",0.165876225325272,-0.490053163356612,"train",-0.558132741587239
"581",581,"1","2","non_elite","female",-0.368681442147539,-0.0634130369748345,"train",0.704781275245425
"582",582,"1","1","non_elite","female",0.700433892798083,1.49980604951102,"train",0.704781275245425
"583",583,"0","2","non_elite","male",1.84591460881125,-0.140720421143673,"train",-0.558132741587239
"584",584,"0","1","non_elite","male",0.471337749595449,0.132271279202538,"train",-0.558132741587239
"585",585,"0","3","non_elite","male",0.0895108442577275,-0.474833272098372,"train",-0.558132741587239
"586",586,"1","1","non_elite","female",-0.903239109620349,0.896164869020873,"train",0.704781275245425
"587",587,"0","2","non_elite","male",1.31135694133844,-0.353315727607979,"train",-0.558132741587239
"588",588,"1","1","non_elite","male",2.30410689521651,0.887467788301878,"train",0.704781275245425
"589",589,"0","3","non_elite","male",-0.597777585350172,-0.487637307601335,"train",-0.558132741587239
"590",590,"0","3","non_elite","male",-0.292316061079994,-0.487637307601335,"train",-0.558132741587239
"591",591,"0","3","non_elite","male",0.394972368527905,-0.505514640190379,"train",-0.558132741587239
"592",592,"1","1","non_elite","female",1.69318384667616,0.869430042890684,"train",0.0733242668290928
"593",593,"0","3","non_elite","male",1.31135694133844,-0.503098784435103,"train",-0.558132741587239
"594",594,"0","3","non_elite","female",-0.674142966417716,-0.493435361413998,"train",0.704781275245425
"595",595,"0","2","non_elite","male",0.547703130662994,-0.140720421143673,"train",0.0733242668290928
"596",596,"0","3","non_elite","male",0.471337749595449,-0.176475086321761,"train",0.704781275245425
"597",597,"1","2","non_elite","female",0.394972368527905,-0.00543249884820572,"train",-0.558132741587239
"598",598,"0","3","non_elite","male",1.46408770347353,-0.643218418241123,"train",-0.558132741587239
"599",599,"0","3","non_elite","male",-0.521412204282627,-0.503581955586158,"train",-0.558132741587239
"600",600,"1","1","elite","male",1.46408770347353,0.457043465465036,"train",0.0733242668290928
"601",601,"1","2","non_elite","female",-0.445046823215083,-0.121393575101463,"train",1.33623828366176
"602",602,"0","3","non_elite","male",-0.368681442147539,-0.490617507261044,"train",-0.558132741587239
"603",603,"0","1","non_elite","male",-0.0632199178773612,0.176239853948565,"train",-0.558132741587239
